Sample.name,Sample_ID,nm,FF,Freezing.temperature,Particle.ratio,nM_corrected,Control,Filtered,Dilution.factor,Location,Size,Sample
S3_b02_100x,S3_b02,42113.73,0.27,-19.57,1.0,42113.73,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,369678.5,0.94,-24.65,1.0,369678.5,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,92419.62,0.5,-21.76,1.0,92419.62,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,238901.26,0.83,-23.78,1.0,238901.26,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,256705.45,0.85,-24.1,1.0,256705.45,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,98094.24,0.52,-21.94,1.0,98094.24,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,11601.52,0.08,-15.24,1.0,11601.52,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,58295.17,0.35,-21.08,1.0,58295.17,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,516160.16,0.98,-24.97,1.0,516160.16,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,17804.19,0.13,-15.9,1.0,17804.19,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,174166.89,0.73,-23.37,1.0,174166.89,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,2807.12,0.02,-9.62,1.0,2807.12,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,49959.13,0.31,-19.59,1.0,49959.13,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,24309.54,0.17,-17.37,1.0,24309.54,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,31148.65,0.21,-18.91,1.0,31148.65,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,184839.25,0.75,-23.56,1.0,184839.25,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,8605.14,0.06,-11.91,1.0,8605.14,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,130777.23,0.63,-22.48,1.0,130777.23,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,277258.87,0.88,-24.2,1.0,277258.87,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,54062.01,0.33,-20.49,1.0,54062.01,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,62667.15,0.38,-21.2,1.0,62667.15,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,38357.61,0.25,-19.49,1.0,38357.61,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,423740.5,0.96,-24.66,1.0,423740.5,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,76715.22,0.44,-21.64,1.0,76715.22,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,209148.79,0.79,-23.66,1.0,209148.79,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,116729.16,0.58,-22.29,1.0,116729.16,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,81747.26,0.46,-21.72,1.0,81747.26,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,104021.14,0.54,-22.15,1.0,104021.14,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,110223.81,0.56,-22.16,1.0,110223.81,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,34704.41,0.23,-19.09,1.0,34704.41,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,331320.89,0.92,-24.58,1.0,331320.89,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,21017.19,0.15,-17.3,1.0,21017.19,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,86976.69,0.48,-21.74,1.0,86976.69,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,146481.64,0.67,-23.14,1.0,146481.64,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,67187.36,0.4,-21.26,1.0,67187.36,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,138398.35,0.65,-23.09,1.0,138398.35,No,,100.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,1383983.54,0.65,-25.66,1.0,1383983.54,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,1102238.1,0.56,-25.57,1.0,1102238.1,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,311486.46,0.21,-24.36,1.0,311486.46,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,210171.92,0.15,-24.23,1.0,210171.92,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,1040211.42,0.54,-25.56,1.0,1040211.42,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,1235682.72,0.6,-25.64,1.0,1235682.72,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,1848392.48,0.75,-25.92,1.0,1848392.48,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,767152.19,0.44,-25.17,1.0,767152.19,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,2567054.51,0.85,-26.06,1.0,2567054.51,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,2389012.6,0.83,-26.06,1.0,2389012.6,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,383576.1,0.25,-24.74,1.0,383576.1,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,5161601.56,0.98,-26.85,1.0,5161601.56,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,817472.62,0.46,-25.24,1.0,817472.62,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,671873.57,0.4,-25.11,1.0,671873.57,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,276852.49,0.19,-24.31,1.0,276852.49,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,347044.14,0.23,-24.68,1.0,347044.14,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,718662.01,0.42,-25.11,1.0,718662.01,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,1642858.23,0.71,-25.81,1.0,1642858.23,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,243095.41,0.17,-24.28,1.0,243095.41,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,924196.24,0.5,-25.4,1.0,924196.24,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,,,,1.0,,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,1550867.75,0.69,-25.74,1.0,1550867.75,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,626671.51,0.38,-24.96,1.0,626671.51,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,421137.26,0.27,-24.78,1.0,421137.26,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,3015684.09,0.9,-26.27,1.0,3015684.09,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,1307772.34,0.63,-25.66,1.0,1307772.34,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,146667.87,0.1,-23.39,1.0,146667.87,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,2231968.58,0.81,-25.95,1.0,2231968.58,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,28071.21,0.02,-13.7,1.0,28071.21,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,2091487.91,0.79,-25.95,1.0,2091487.91,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,86051.36,0.06,-20.2,1.0,86051.36,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,116015.16,0.08,-22.71,1.0,116015.16,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,980942.38,0.52,-25.46,1.0,980942.38,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,869766.92,0.48,-25.28,1.0,869766.92,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,582951.75,0.35,-24.91,1.0,582951.75,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,56746.16,0.04,-18.5,1.0,56746.16,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,1964407.63,0.77,-25.93,1.0,1964407.63,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,3696784.96,0.94,-26.62,1.0,3696784.96,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,3313208.92,0.92,-26.28,1.0,3313208.92,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,1741668.89,0.73,-25.87,1.0,1741668.89,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,4237405.0,0.96,-26.63,1.0,4237405.0,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,1167291.64,0.58,-25.63,1.0,1167291.64,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,499591.27,0.31,-24.86,1.0,499591.27,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,2772588.72,0.88,-26.18,1.0,2772588.72,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,540620.14,0.33,-24.89,1.0,540620.14,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,1464816.4,0.67,-25.73,1.0,1464816.4,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,178041.86,0.13,-23.55,1.0,178041.86,No,,1000.0,Site3,b_02_m,S3
S3_b02_1000x,S3_b02,459787.32,0.29,-24.79,1.0,459787.32,No,,1000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,6266715.06,0.38,-25.82,1.0,6266715.06,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,9241962.41,0.5,-26.41,1.0,9241962.41,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,3470441.37,0.23,-25.38,1.0,3470441.37,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,1780418.57,0.13,-23.67,1.0,1780418.57,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,860513.62,0.06,-21.86,1.0,860513.62,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,19644076.31,0.77,-28.07,1.0,19644076.31,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,15508677.46,0.69,-27.53,1.0,15508677.46,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,13077723.37,0.63,-27.16,1.0,13077723.37,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,4995912.66,0.31,-25.65,1.0,4995912.66,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,20914879.12,0.79,-28.38,1.0,20914879.12,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,3114864.63,0.21,-25.35,1.0,3114864.63,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,16428582.26,0.71,-27.63,1.0,16428582.26,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,4597873.21,0.29,-25.64,1.0,4597873.21,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,5406201.37,0.33,-25.74,1.0,5406201.37,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,5829517.49,0.35,-25.81,1.0,5829517.49,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,10402114.2,0.54,-26.53,1.0,10402114.2,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,4211372.6,0.27,-25.46,1.0,4211372.6,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,23890125.99,0.83,-29.23,1.0,23890125.99,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,13839835.43,0.65,-27.32,1.0,13839835.43,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,7671521.93,0.44,-26.18,1.0,7671521.93,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,1160151.64,0.08,-21.95,1.0,1160151.64,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,14648163.98,0.67,-27.46,1.0,14648163.98,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,6718735.67,0.4,-26.14,1.0,6718735.67,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,17416688.88,0.73,-27.83,1.0,17416688.88,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,27725887.22,0.88,-29.36,1.0,27725887.22,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,25670545.13,0.85,-29.27,1.0,25670545.13,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,30156840.89,0.9,-29.38,1.0,30156840.89,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,2101719.2,0.15,-24.69,1.0,2101719.2,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,8174726.22,0.46,-26.23,1.0,8174726.22,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,7186620.09,0.42,-26.17,1.0,7186620.09,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,9809423.84,0.52,-26.42,1.0,9809423.84,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,11672916.39,0.58,-26.7,1.0,11672916.39,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,3835760.97,0.25,-25.4,1.0,3835760.97,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,12356827.2,0.6,-26.88,1.0,12356827.2,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,51616015.61,0.98,-29.9,1.0,51616015.61,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,1466678.65,0.1,-22.79,1.0,1466678.65,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,42374050.0,0.96,-29.81,1.0,42374050.0,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,567461.57,0.04,-19.9,1.0,567461.57,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,18483924.81,0.75,-28.04,1.0,18483924.81,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,11022380.98,0.56,-26.6,1.0,11022380.98,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,,,,1.0,,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,2768524.86,0.19,-25.05,1.0,2768524.86,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,280712.08,0.02,-17.94,1.0,280712.08,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,36967849.63,0.94,-29.76,1.0,36967849.63,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,22319685.78,0.81,-28.7,1.0,22319685.78,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,33132089.2,0.92,-29.54,1.0,33132089.2,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,8697669.23,0.48,-26.26,1.0,8697669.23,No,,10000.0,Site3,b_02_m,S3
S3_b02_10000x,S3_b02,2430954.14,0.17,-24.73,1.0,2430954.14,No,,10000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,17804185.68,0.13,-24.12,1.0,17804185.68,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,8605136.15,0.06,-21.14,1.0,8605136.15,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,34704413.68,0.23,-24.79,1.0,34704413.68,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,49959126.59,0.31,-25.21,1.0,49959126.59,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,31148646.26,0.21,-24.75,1.0,31148646.26,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,238901259.9,0.83,-29.42,1.0,238901259.9,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,164285822.65,0.71,-28.67,1.0,164285822.65,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,196440763.14,0.77,-29.18,1.0,196440763.14,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,174166888.77,0.73,-28.78,1.0,174166888.77,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,67187356.72,0.4,-25.73,1.0,67187356.72,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,11601516.45,0.08,-21.98,1.0,11601516.45,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,86976692.33,0.48,-26.47,1.0,86976692.33,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,104021141.98,0.54,-27.55,1.0,104021141.98,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,331320891.97,0.92,-30.16,1.0,331320891.97,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,21017192.04,0.15,-24.25,1.0,21017192.04,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,2807120.77,0.02,-14.96,1.0,2807120.77,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,76715219.32,0.44,-26.38,1.0,76715219.32,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,277258872.22,0.88,-29.64,1.0,277258872.22,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,155086774.64,0.69,-28.57,1.0,155086774.64,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,14666786.52,0.1,-23.31,1.0,14666786.52,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,301568408.86,0.9,-29.66,1.0,301568408.86,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,256705451.29,0.85,-29.5,1.0,256705451.29,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,184839248.15,0.75,-28.89,1.0,184839248.15,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,516160156.12,0.98,-31.03,1.0,516160156.12,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,58295174.88,0.35,-25.56,1.0,58295174.88,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,92419624.07,0.5,-27.22,1.0,92419624.07,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,45978732.13,0.29,-25.18,1.0,45978732.13,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,24309541.44,0.17,-24.26,1.0,24309541.44,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,62667150.57,0.38,-25.71,1.0,62667150.57,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,123568272.02,0.6,-28.06,1.0,123568272.02,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,138398354.33,0.65,-28.17,1.0,138398354.33,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,110223809.76,0.56,-27.66,1.0,110223809.76,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,223196857.81,0.81,-29.42,1.0,223196857.81,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,209148791.19,0.79,-29.36,1.0,209148791.19,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,130777233.73,0.63,-28.07,1.0,130777233.73,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,27685248.64,0.19,-24.65,1.0,27685248.64,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,38357609.66,0.25,-24.81,1.0,38357609.66,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,,,,1.0,,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,98094238.4,0.52,-27.39,1.0,98094238.4,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,71866200.86,0.42,-26.19,1.0,71866200.86,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,42113725.98,0.27,-24.86,1.0,42113725.98,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,116729163.91,0.58,-27.94,1.0,116729163.91,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,369678496.3,0.94,-30.74,1.0,369678496.3,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,423740500.05,0.96,-30.99,1.0,423740500.05,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,54062013.75,0.33,-25.34,1.0,54062013.75,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,146481639.82,0.67,-28.23,1.0,146481639.82,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,81747262.23,0.46,-26.39,1.0,81747262.23,No,,100000.0,Site3,b_02_m,S3
S3_b02_100000x,S3_b02,5674615.72,0.04,-20.43,1.0,5674615.72,No,,100000.0,Site3,b_02_m,S3
S1_b5,S1|b_5_m|Site1|1.0,116.015164471,0.08333333,-3.89931034,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,1383.9835432532,0.64583333,-4.68586207,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,210.1719204015,0.14583333,-4.14,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,540.6201374776,0.33333333,-4.44448276,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,4237.4050004639,0.95833333,-5.68206897,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,1550.8677464076,0.6875,-4.79655172,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,3696.7849629864,0.9375,-5.67862069,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,311.486462628,0.20833333,-4.20793103,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,869.7669232529,0.47916667,-4.52517241,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,1964.4076314188,0.77083333,-5.0837931,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,1102.2380975793,0.5625,-4.58689655,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,2231.9685780956,0.8125,-5.10275862,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,3015.6840886317,0.89583333,-5.53586207,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,1464.8163982241,0.66666667,-4.77344828,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,2772.5887222398,0.875,-5.36931034,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,421.1372597961,0.27083333,-4.34862069,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,178.0418568327,0.125,-4.07103448,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,383.5760966024,0.25,-4.28827586,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,718.662008596,0.41666667,-4.48275862,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,671.8735672056,0.39583333,-4.48137931,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,767.1521932047,0.4375,-4.50413793,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,1307.772337349,0.625,-4.64655172,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,817.4726223101,0.45833333,-4.51655172,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,2567.0545129463,0.85416667,-5.23586207,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,582.9517487787,0.35416667,-4.46758621,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,2091.4879118851,0.79166667,-5.09586207,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,86.0513615168,0.0625,-3.81034483,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,924.1962407466,0.5,-4.55,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,459.7873213301,0.29166667,-4.36448276,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,5161.6015612105,0.97916667,-5.70068966,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,146.667865247,0.10416667,-3.91586207,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,499.5912659219,0.3125,-4.41724138,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,347.044136784,0.22916667,-4.2437931,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,56.7461571961,0.04166667,-3.74448276,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,1848.3924814932,0.75,-5.06344828,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,1167.2916391385,0.58333333,-4.61931034,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,1741.6688876721,0.72916667,-4.93413793,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,1235.6827202167,0.60416667,-4.62724138,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,980.9423840296,0.52083333,-4.56,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,1642.8582264854,0.70833333,-4.88551724,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,,,,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,1040.2114197631,0.54166667,-4.58551724,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,2389.0125989707,0.83333333,-5.17965517,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,3313.2089197173,0.91666667,-5.55,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,626.671505661,0.375,-4.47448276,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,243.0954143919,0.16666667,-4.15068966,,,No,,1.0,Site1,b_5_m,S1
S1_b5,S1|b_5_m|Site1|1.0,276.852486371,0.1875,-4.19551724,,,No,,1.0,Site1,b_5_m,S1
